,縣市別,年份,調查站_座標_經度,調查站_座標_緯度,總計_流量(PCU)
6258,新北市,110,121.50382,25.0502347,77120
6259,新北市,110,121.50382,25.0502347,78295
6260,新北市,110,121.4546055,25.060429,26466
6261,新北市,110,121.4546055,25.060429,17059
6262,新北市,110,121.453437,25.0605974,21693
6263,新北市,110,121.453437,25.0605974,29935
6264,新北市,110,121.4208484,25.0321823,26007
6265,新北市,110,121.4208484,25.0321823,24178
6266,桃園市,110,121.4055728,25.018181,36344
6267,桃園市,110,121.4055728,25.018181,32799
6268,桃園市,110,121.363976,25.0010016,16904
6269,桃園市,110,121.363976,25.0010016,11391
6270,桃園市,110,121.3326617,24.9971367,30274
6271,桃園市,110,121.3326617,24.9971367,31573
6272,桃園市,110,121.2695349,24.97744428,28049
6273,桃園市,110,121.2695349,24.97744428,33273
6274,桃園市,110,121.2316567,24.96367972,31686
6275,桃園市,110,121.2316567,24.96367972,28092
6276,桃園市,110,121.206437,24.94934868,13824
6277,桃園市,110,121.206437,24.94934868,14978
6278,桃園市,110,121.187577,24.923261,19949
6279,桃園市,110,121.187577,24.923261,23152
6280,桃園市,110,121.145381,24.90690599,14962
6281,桃園市,110,121.145381,24.90690599,15930
6282,新竹縣,110,121.0864895,24.8877403,7387
6283,新竹縣,110,121.0864895,24.8877403,6911
6284,新竹縣,110,121.0381867,24.8798273,6093
6285,新竹縣,110,121.0381867,24.8798273,5958
6286,新竹縣,110,121.006487,24.87918276,20461
6287,新竹縣,110,121.006487,24.87918276,24972
6288,新竹縣,110,121.0037085,24.8534749,30160
6289,新竹縣,110,121.0037085,24.8534749,29914
6290,新竹縣,110,121.0052924,24.8381254,17853
6291,新竹縣,110,121.0052924,24.8381254,22309
6292,新竹縣,110,121.0023159,24.8311828,22943
6293,新竹縣,110,121.0023159,24.8311828,24064
6294,新竹縣,110,120.9976118,24.8254322,27726
6295,新竹縣,110,120.9976118,24.8254322,46897
6296,新竹市,110,120.9670968,24.8135906,19109
6297,新竹市,110,120.9670968,24.8135906,17686
6298,新竹市,110,120.9371119,24.790729,16468
6299,新竹市,110,120.9371119,24.790729,16017
6300,新竹縣,110,120.9159139,24.73121099,9601
6301,新竹縣,110,120.9159139,24.73121099,9444
6302,新北市,110,121.5046668,25.0640399,49141
6303,新北市,110,121.5046668,25.0640399,49413
6304,新北市,110,121.4881359,25.057524,24107
6305,新北市,110,121.4881359,25.057524,21177
6306,新北市,110,121.4485624,25.0352992,32973
6307,新北市,110,121.4485624,25.0352992,31243
6308,桃園市,110,121.3694876,25.00744311,8420
6309,桃園市,110,121.3694876,25.00744311,15065
6310,桃園市,110,121.3217935,24.9916988,26424
6311,桃園市,110,121.3217935,24.9916988,26973
6312,桃園市,110,121.3046973,24.98980825,19905
6313,桃園市,110,121.3046973,24.98980825,18819
6314,新北市,110,121.4597602,25.1350839,62134
6315,新北市,110,121.4597602,25.1350839,61889
6316,新北市,110,121.4592507,25.15683276,58539
6317,新北市,110,121.4592507,25.15683276,57572
6318,新北市,110,121.4577965,25.17458668,35831
6319,新北市,110,121.4577965,25.17458668,36317
6320,新北市,110,121.4502011,25.18237753,29889
6321,新北市,110,121.4502011,25.18237753,32395
6322,新北市,110,121.448075,25.19957192,20056
6323,新北市,110,121.448075,25.19957192,20719
6324,新北市,110,121.4960354,25.2598649,13018
6325,新北市,110,121.4960354,25.2598649,13401
6326,新北市,110,121.5646332,25.29093356,6754
6327,新北市,110,121.5646332,25.29093356,7208
6328,新北市,110,121.6482901,25.2113215,12267
6329,新北市,110,121.6482901,25.2113215,12153
6330,新北市,110,121.6775462,25.2004511,10959
6331,新北市,110,121.6775462,25.2004511,11029
6332,新北市,110,121.6919875,25.17978924,11761
6333,新北市,110,121.6919875,25.17978924,12592
6334,基隆市,110,121.6998118,25.1489634,20514
6335,基隆市,110,121.6998118,25.1489634,20675
6336,基隆市,110,121.7836201,25.1461204,9297
6337,基隆市,110,121.7836201,25.1461204,9111
6338,新北市,110,121.8232635,25.1210315,12019
6339,新北市,110,121.8232635,25.1210315,11805
6340,新北市,110,121.9144739,25.0794757,6992
6341,新北市,110,121.9144739,25.0794757,7605
6342,新北市,110,121.9456796,25.0168814,7753
6343,新北市,110,121.9456796,25.0168814,7953
6344,新北市,110,121.6139945,25.2180367,2604
6345,新北市,110,121.6139945,25.2180367,2721
6346,新北市,110,121.4564526,25.159121,23663
6347,新北市,110,121.4564526,25.159121,22301
6348,新北市,110,121.4395705,25.1726635,12813
6349,新北市,110,121.4395705,25.1726635,8303
6350,基隆市,110,121.7359,25.101985,9981
6351,基隆市,110,121.7359,25.101985,9582
6352,新北市,110,121.7724219,25.0529926,3249
6353,新北市,110,121.7724219,25.0529926,3342
6354,新北市,110,121.7795574,25.0332684,3184
6355,新北市,110,121.7795574,25.0332684,3119
6356,新北市,110,121.849459,25.0351064,2999
6357,新北市,110,121.849459,25.0351064,3232
6358,新北市,110,121.8881015,25.0236458,2061
6359,新北市,110,121.8881015,25.0236458,2143
6360,新北市,110,121.7951567,25.1103365,4771
6361,新北市,110,121.7951567,25.1103365,4957
6362,新北市,110,121.4871001,25.03574,51515
6363,新北市,110,121.4871001,25.03574,49338
6364,新北市,110,121.4463545,24.9891249,14230
6365,新北市,110,121.4463545,24.9891249,14444
6366,新北市,110,121.4251421,24.9626666,17401
6367,新北市,110,121.4251421,24.9626666,15368
6368,新北市,110,121.3955455,24.9387691,5307
6369,新北市,110,121.3955455,24.9387691,4237
6370,新北市,110,121.3748819,24.9302055,9832
6371,新北市,110,121.3748819,24.9302055,10535
6372,桃園市,110,121.3005358,24.893891,5242
6373,桃園市,110,121.3005358,24.893891,5334
6374,桃園市,110,121.2823251,24.8898128,20262
6375,桃園市,110,121.2823251,24.8898128,20844
6376,桃園市,110,121.2789928,24.8937621,20641
6377,桃園市,110,121.2789928,24.8937621,21377
6378,桃園市,110,121.2740265,24.8922752,17099
6379,桃園市,110,121.2740265,24.8922752,19039
6380,桃園市,110,121.2581342,24.87898126,6504
6381,桃園市,110,121.2581342,24.87898126,6332
6382,桃園市,110,121.2173919,24.8678327,10887
6383,桃園市,110,121.2173919,24.8678327,11507
6384,桃園市,110,121.2061443,24.8286136,7264
6385,桃園市,110,121.2061443,24.8286136,6812
6386,新竹縣,110,121.1711002,24.7610714,5076
6387,新竹縣,110,121.1711002,24.7610714,4980
6388,新竹縣,110,121.1094657,24.7216969,10180
6389,新竹縣,110,121.1094657,24.7216969,10328
6390,新竹縣,110,121.0819267,24.7251361,7834
6391,新竹縣,110,121.0819267,24.7251361,8318
6392,新竹縣,110,121.022533,24.68663771,2929
6393,新竹縣,110,121.022533,24.68663771,2961
6394,桃園市,110,121.264314,24.8781673,8592
6395,桃園市,110,121.264314,24.8781673,8807
6396,桃園市,110,121.241482,24.82735192,6848
6397,桃園市,110,121.241482,24.82735192,7239
6398,桃園市,110,121.207188,24.8259543,6398
6399,桃園市,110,121.207188,24.8259543,6585
6400,桃園市,110,121.2672056,25.0622992,9959
6401,桃園市,110,121.2672056,25.0622992,14281
6402,桃園市,110,121.3026643,25.03269078,35286
6403,桃園市,110,121.3026643,25.03269078,22196
6404,桃園市,110,121.3070198,24.9980593,26764
6405,桃園市,110,121.3070198,24.9980593,24149
6406,桃園市,110,121.2976364,24.94841489,18216
6407,桃園市,110,121.2976364,24.94841489,18252
6408,桃園市,110,121.2919892,24.91907526,16536
6409,桃園市,110,121.2919892,24.91907526,15368
6410,桃園市,110,121.2790528,24.88720177,8316
6411,桃園市,110,121.2790528,24.88720177,7925
6412,桃園市,110,121.2792997,24.87428928,7183
6413,桃園市,110,121.2792997,24.87428928,6526
6414,桃園市,110,121.28302,24.8567343,6542
6415,桃園市,110,121.28302,24.8567343,6826
6416,桃園市,110,121.2543767,24.82404711,4486
6417,桃園市,110,121.2543767,24.82404711,4213
6418,新北市,110,121.6223121,25.05502379,32983
6419,新北市,110,121.6223121,25.05502379,40878
6420,新北市,110,121.630835,25.05501725,25659
6421,新北市,110,121.630835,25.05501725,35807
6422,新北市,110,121.6464207,25.061042,30675
6423,新北市,110,121.6464207,25.061042,27805
6424,新北市,110,121.6747217,25.0654759,13638
6425,新北市,110,121.6747217,25.0654759,13410
6426,基隆市,110,121.7037302,25.0825468,15186
6427,基隆市,110,121.7037302,25.0825468,14634
6428,基隆市,110,121.7406021,25.11321725,13839
6429,基隆市,110,121.7406021,25.11321725,14908
6430,新北市,110,121.635721,25.058007,19847
6431,新北市,110,121.635721,25.058007,24401
6432,新北市,110,121.6608425,25.0683647,17711
6433,新北市,110,121.6608425,25.0683647,18007
6434,基隆市,110,121.6906202,25.07802703,5807
6435,基隆市,110,121.6906202,25.07802703,6984
6436,桃園市,110,121.2896372,24.8431199,5746
6437,桃園市,110,121.2896372,24.8431199,5559
6438,桃園市,110,121.3058923,24.83050641,4459
6439,桃園市,110,121.3058923,24.83050641,4357
6440,桃園市,110,121.3313805,24.8313867,3905
6441,桃園市,110,121.3313805,24.8313867,3853
6442,桃園市,110,121.3658223,24.7924654,1270
6443,桃園市,110,121.3658223,24.7924654,1355
6444,桃園市,110,121.3867013,24.6786316,779
6445,桃園市,110,121.3867013,24.6786316,859
6446,新北市,110,121.3769403,24.8841433,3444
6447,新北市,110,121.3769403,24.8841433,3664
6448,桃園市,110,121.3309586,24.8352553,1484
6449,桃園市,110,121.3309586,24.8352553,1516
6450,新北市,110,121.5413866,24.9826974,28031
6451,新北市,110,121.5413866,24.9826974,23900
6452,新北市,110,121.5433534,24.9530511,19677
6453,新北市,110,121.5433534,24.9530511,20241
6454,新北市,110,121.5584345,24.9541564,6198
6455,新北市,110,121.5584345,24.9541564,6517
6456,新北市,110,121.6323147,24.9519425,1993
6457,新北市,110,121.6323147,24.9519425,2050
6458,新北市,110,121.7110644,24.9340629,2649
6459,新北市,110,121.7110644,24.9340629,2277
6460,新北市,110,121.7199145,24.9023915,2001
6461,新北市,110,121.7199145,24.9023915,1484
6462,新北市,110,121.5460269,24.9496056,7935
6463,新北市,110,121.5460269,24.9496056,8240
6464,新北市,110,121.5496667,24.8907321,3540
6465,新北市,110,121.5496667,24.8907321,3458
6466,新竹市,110,120.9062679,24.7397901,5664
6467,新竹市,110,120.9062679,24.7397901,6545
6468,新北市,110,121.4570407,25.12557342,44896
6469,新北市,110,121.4570407,25.12557342,43443
6470,新北市,110,121.4464343,25.14571949,15749
6471,新北市,110,121.4464343,25.14571949,16623
6472,新北市,110,121.3970245,25.1446493,6946
6473,新北市,110,121.3970245,25.1446493,17179
6474,新北市,110,121.3922654,25.14318472,8920
6475,新北市,110,121.3922654,25.14318472,8330
6476,桃園市,110,121.2529193,25.1113927,7373
6477,桃園市,110,121.2529193,25.1113927,6939
6478,桃園市,110,121.2098125,25.07974943,3077
6479,桃園市,110,121.2098125,25.07974943,2759
6480,桃園市,110,121.1832806,25.0652662,21307
6481,桃園市,110,121.1832806,25.0652662,21458
6482,桃園市,110,121.0685559,25.02974102,4302
6483,桃園市,110,121.0685559,25.02974102,4748
6484,桃園市,110,121.0274337,24.9847461,3645
6485,桃園市,110,121.0274337,24.9847461,3609
6486,新竹縣,110,120.9742392,24.90479975,4011
6487,新竹縣,110,120.9742392,24.90479975,4014
6488,新竹縣,110,120.9349179,24.84337054,16339
6489,新竹縣,110,120.9349179,24.84337054,15425
6490,桃園市,110,121.235854,25.10726734,3579
6491,桃園市,110,121.235854,25.10726734,4020
6492,桃園市,110,121.2299506,25.02832151,29084
6493,桃園市,110,121.2299506,25.02832151,21527
6494,桃園市,110,121.2139269,25.0041966,10575
6495,桃園市,110,121.2139269,25.0041966,8731
6496,桃園市,110,121.1487422,24.95543981,10492
6497,桃園市,110,121.1487422,24.95543981,10112
6498,桃園市,110,121.1211259,24.9428382,8182
6499,桃園市,110,121.1211259,24.9428382,7736
6500,新竹縣,110,121.074146,24.88923325,2530
6501,新竹縣,110,121.074146,24.88923325,2782
6502,新北市,110,121.3604927,25.1334903,16470
6503,新北市,110,121.3604927,25.1334903,15321
6504,桃園市,110,121.2429991,25.1125658,14529
6505,桃園市,110,121.2429991,25.1125658,13757
6506,桃園市,110,121.2402977,25.11198426,1722
6507,桃園市,110,121.2402977,25.11198426,983
6508,桃園市,110,121.1841291,25.0860738,13376
6509,桃園市,110,121.1841291,25.0860738,13218
6510,桃園市,110,121.1829317,25.0851628,5156
6511,桃園市,110,121.1829317,25.0851628,4697
6512,桃園市,110,121.0605435,25.0352814,13500
6513,桃園市,110,121.0605435,25.0352814,13257
6514,桃園市,110,121.0530387,25.028513,4176
6515,桃園市,110,121.0530387,25.028513,3687
6516,桃園市,110,121.0236116,24.9946492,12029
6517,桃園市,110,121.0236116,24.9946492,6309
6518,桃園市,110,121.0206387,24.987518,734
6519,桃園市,110,121.0206387,24.987518,877
6520,新竹縣,110,120.9540645,24.8760104,11402
6521,新竹縣,110,120.9540645,24.8760104,14217
6522,新竹縣,110,120.9197396,24.7948427,10362
6523,新竹縣,110,120.9197396,24.7948427,10190
6524,新竹縣,110,120.8971985,24.7435566,6212
6525,新竹縣,110,120.8971985,24.7435566,6984
6526,新竹縣,110,120.8851625,24.7362465,6589
6527,新竹縣,110,120.8851625,24.7362465,7146
6528,新竹縣,110,120.8999313,24.7420147,5721
6529,新竹縣,110,120.8999313,24.7420147,6018
6530,新北市,110,121.3794674,25.1429506,7727
6531,新北市,110,121.3794674,25.1429506,11407
6532,新北市,110,121.6970945,25.1274993,9332
6533,新北市,110,121.6970945,25.1274993,9625
6534,基隆市,110,121.6958127,25.11764143,17751
6535,基隆市,110,121.6958127,25.11764143,19696
6536,新北市,110,121.726689,25.1047771,33135
6537,新北市,110,121.726689,25.1047771,29831
6538,新北市,110,121.762717,25.1078785,29696
6539,新北市,110,121.762717,25.1078785,30749
6540,基隆市,110,121.7793061,25.1103964,19839
6541,基隆市,110,121.7793061,25.1103964,19166
6542,新北市,110,121.807222,25.1186533,9850
6543,新北市,110,121.807222,25.1186533,10458
6544,新北市,110,121.7673407,25.1366876,5534
6545,新北市,110,121.7673407,25.1366876,5567
6546,新北市,110,121.7792228,25.1245171,10480
6547,新北市,110,121.7792228,25.1245171,10135
6548,新北市,110,175.0,27.8154,"8,845"
6549,新北市,110,175.0,27.8154,"15,973"
6550,新北市,110,121.4238489,25.1109394,26314
6551,新北市,110,121.4238489,25.1109394,24178
6552,新北市,110,121.435211,25.1070913,27881
6553,新北市,110,121.435211,25.1070913,25928
6554,新北市,110,121.4476148,25.0877289,36901
6555,新北市,110,121.4476148,25.0877289,30726
6556,新北市,110,121.4776718,25.0542323,34223
6557,新北市,110,121.4776718,25.0542323,37700
6558,新北市,110,121.4727143,25.0161811,51958
6559,新北市,110,121.4727143,25.0161811,55340
6560,新北市,110,121.4416258,25.059329,35860
6561,新北市,110,121.4416258,25.059329,36919
6562,新北市,110,121.4420533,25.0334934,33821
6563,新北市,110,121.4420533,25.0334934,32523
6564,新北市,110,121.4484627,24.9967417,37708
6565,新北市,110,121.4484627,24.9967417,35904
6566,新北市,110,121.4325279,24.9664931,33138
6567,新北市,110,121.4325279,24.9664931,33256
6568,桃園市,110,121.0996501,25.0007064,7790
6569,桃園市,110,121.0996501,25.0007064,8085
6570,桃園市,110,121.1005128,25.00004623,4747
6571,桃園市,110,121.1005128,25.00004623,1280
6572,桃園市,110,121.1673427,24.946448,32805
6573,桃園市,110,121.1673427,24.946448,35003
6574,桃園市,110,121.1674191,24.94639381,10023
6575,桃園市,110,121.1674191,24.94639381,10465
6576,桃園市,110,121.1979774,24.9320522,40733
6577,桃園市,110,121.1979774,24.9320522,40882
6578,桃園市,110,121.2032428,24.92957518,9042
6579,桃園市,110,121.2032428,24.92957518,9337
6580,桃園市,110,121.2295047,24.908135,20245
6581,桃園市,110,121.2295047,24.908135,21672
6582,桃園市,110,121.2309083,24.90623557,13177
6583,桃園市,110,121.2309083,24.90623557,19490
6584,桃園市,110,121.2368233,24.9017748,25496
6585,桃園市,110,121.2368233,24.9017748,26831
6586,桃園市,110,121.2512676,24.89884369,3454
6587,桃園市,110,121.2512676,24.89884369,5021
6588,新竹縣,110,120.9364795,24.8437073,5713
6589,新竹縣,110,120.9364795,24.8437073,7216
6590,新竹縣,110,120.9398576,24.8418386,16409
6591,新竹縣,110,120.9398576,24.8418386,16554
6592,新竹縣,110,120.9768846,24.8248451,26899
6593,新竹縣,110,120.9768846,24.8248451,27914
6594,新竹縣,110,120.9930143,24.8203711,22176
6595,新竹縣,110,120.9930143,24.8203711,19698
6596,新竹縣,110,121.0136865,24.807892,18161
6597,新竹縣,110,121.0136865,24.807892,19317
6598,新竹縣,110,121.0591916,24.7764935,17998
6599,新竹縣,110,121.0591916,24.7764935,18675
6600,新竹縣,110,121.0808023,24.7506431,19155
6601,新竹縣,110,121.0808023,24.7506431,20342
6602,新竹縣,110,121.1023336,24.7251301,11206
6603,新竹縣,110,121.1023336,24.7251301,11691
6604,新竹縣,110,121.0802248,24.7498175,6601
6605,新竹縣,110,121.0802248,24.7498175,5905
6606,高雄市,110,120.2264725,22.9104819,15687
6607,高雄市,110,120.2264725,22.9104819,15858
6608,高雄市,110,120.3171321,22.74251577,16427
6609,高雄市,110,120.3171321,22.74251577,17729
6610,高雄市,110,120.3226134,22.6978182,28858
6611,高雄市,110,120.3226134,22.6978182,26675
6612,高雄市,110,120.3675867,22.6343168,23631
6613,高雄市,110,120.3675867,22.6343168,23501
6614,高雄市,110,120.4267292,22.64459855,28140
6615,高雄市,110,120.4267292,22.64459855,28056
6616,屏東縣,110,120.4602563,22.65344499,26752
6617,屏東縣,110,120.4602563,22.65344499,25706
6618,屏東縣,110,120.4768463,22.65327127,13653
6619,屏東縣,110,120.4768463,22.65327127,12624
6620,屏東縣,110,120.542944,22.63256923,12253
6621,屏東縣,110,120.542944,22.63256923,13433
6622,屏東縣,110,120.5607922,22.60423232,4078
6623,屏東縣,110,120.5607922,22.60423232,4342
6624,屏東縣,110,120.5460035,22.57787069,7953
6625,屏東縣,110,120.5460035,22.57787069,8080
6626,屏東縣,110,120.5551827,22.54718131,4944
6627,屏東縣,110,120.5551827,22.54718131,4695
6628,屏東縣,110,120.5314176,22.52479128,4402
6629,屏東縣,110,120.5314176,22.52479128,5251
6630,屏東縣,110,120.5496897,22.46346002,13648
6631,屏東縣,110,120.5496897,22.46346002,14406
6632,屏東縣,110,120.5957307,22.38297903,12496
6633,屏東縣,110,120.5957307,22.38297903,11682
6634,屏東縣,110,120.6025196,22.37321705,9171
6635,屏東縣,110,120.6025196,22.37321705,8322
6636,屏東縣,110,120.6883537,22.20194589,4820
6637,屏東縣,110,120.6883537,22.20194589,4503
6638,高雄市,110,120.3508711,22.62730081,10558
6639,高雄市,110,120.3508711,22.62730081,9615
6640,高雄市,110,120.3841758,22.63046205,13323
6641,高雄市,110,120.3841758,22.63046205,13341
6642,高雄市,110,120.467158,22.96937257,1890
